포스터,제목,장르,러닝타임,회원점수,줄거리,제작비,수익,감독
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/dxhQzsBIjWMRu7rqprX4I2WzyEo.jpg,Avanti!,"Comedy, Romance",2h 24m,70.0,A successful businessman goes to Italy to arrange for the return of his tycoon-father's body only to discover dad died with his mistress of long standing.,,,Billy Wilder
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/t73m7lX0eFYDjlB1Gcb7r3S5Yt.jpg,A Very Long Engagement,"Drama, Romance, War",2h 13m,73.0,"Young Frenchwoman Mathilde searches for the truth about her missing fiancé, lost during World War I, and learns many unexpected things along the way. The love of her life is gone. But she refuses to believe he's gone forever — and she needs to know for sure.",47000000.0,,Jean-Pierre Jeunet
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/A1F9RpyLNbYyE9nE4INrVQh0b7T.jpg,Gone in the Night,"Thriller, Drama, Mystery",1h 30m,55.0,"Upon arriving at a remote cabin in the redwoods, Kath and her boyfriend find a mysterious younger couple already there — the rental has apparently been double-booked. They decide to share the cabin with these strangers until the next morning, but her boyfriend disappears with the young woman, which sends Kath in a spiral to find an explanation for their sudden breakup — but the truth is far stranger than she could have imagined.",123833.0,,Eli Horowitz
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/p10lZYg70zIhQZd5vPUH3dSg7Ep.jpg,Gardens of Stone,"War, Drama, History",1h 51m,63.0,"A sergeant must deal with his desires to save the lives of young soldiers being sent to Vietnam. Continuously denied the chance to teach the soldiers about his experiences, he settles for trying to help the son of an old army buddy.",5262047.0,,Francis Ford Coppola
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/2IPsMihA1JNUnZbYpHZ93avZdW7.jpg,Phantom of the Opera,"Horror, Romance, Drama",1h 29m,62.0,"Following a tragic accident that leaves him disfigured, crazed composer Erique Claudin transformed into a masked phantom who schemes to make beautiful young soprano Christine Dubois the star of the opera and wreak revenge on those who stole his music.",,,Arthur Lubin
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/4PRmHa3YqOkhzwhuSyhbgEYAG7w.jpg,Liberal Arts,"Romance, Comedy, Drama",1h 37m,64.0,"Newly single, 35, and uninspired by his job, Jesse Fisher worries that his best days are behind him. But no matter how much he buries his head in a book, life keeps pulling Jesse back. When his favorite college professor invites him to campus to speak at his retirement dinner, Jesse jumps at the chance. He is prepared for the nostalgia of the dining halls and dorm rooms, the parties and poetry seminars; what he doesn’t see coming is Zibby – a beautiful, precocious, classical-music-loving sophomore. Zibby awakens scary, exciting, long-dormant feelings of possibility and connection that Jesse thought he had buried forever.",327345.0,,Josh Radnor
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/bzWkU9E1wUEywduYg3cX6iXGMk9.jpg,American Underdog,Drama,1h 52m,72.0,"The true story of Kurt Warner, who went from a stockboy at a grocery store to a two-time NFL MVP, Super Bowl champion, and Hall of Fame quarterback.",25000000.0,,Jon Erwin
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/fD3w59S1e3otqTMQDzxLq24khUf.jpg,Monster Family 2,"Animation, Family, Comedy",1h 43m,68.0,"To free Baba Yaga and Renfield from the clutches of Monster Hunter Mila Starr, the Wishbone Family once more transforms into a Vampire, Frankenstein's Monster, a Mummy and a Werewolf but when aided by their three pet bats, the Monster Family zooms around the world again to save their friends, make new monstrous acquaintances.",,,David Safier
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/2PN16HJY0QoQrQDfbgopzwAUL0U.jpg,My Best Friend's Girl,"Romance, Comedy",1h 41m,56.0,"When Dustin's girlfriend, Alexis, breaks up with him, he employs his best buddy, Tank, to take her out on the worst rebound date imaginable in the hopes that it will send her running back into his arms. But when Tank begins to really fall for Alexis, he finds himself in an impossible position.",41624687.0,,Howard Deutch
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/tSmZAKh1H80AGERgMOvXAWTwbVQ.jpg,Salmon Fishing in the Yemen,"Drama, Romance, Comedy",1h 47m,64.0,A fisheries expert is approached by a consultant to help realize a sheik's vision of bringing the sport of fly-fishing to the desert and embarks on an upstream journey of faith and fish to prove the impossible possible.,34564651.0,,Lasse Hallström
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jHKzGYwf7P34vz8MhJBTN6cnaYD.jpg,Nosferatu the Vampyre,"Drama, Horror",1h 47m,73.0,"Jonathan Harker, a real estate agent, goes to Transylvania to visit the mysterious Count Dracula and formalize the purchase of a property in Wismar. Once Jonathan is caught under his evil spell, Dracula travels to Wismar where he meets the beautiful Lucy, Jonathan's wife, while a plague spreads through the town, now ruled by death.",1400000.0,,Werner Herzog
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/em79Vu871uUVZEpBY6qkO5O6psP.jpg,Belzebuth,"Horror, Fantasy",1h 54m,72.0,"While leading a police investigation of a massacre in a public school at the border of Mexico and U.S.A, special Agent Emanuel Ritter links this strange case to the coming and rising of the ancient demon Belzebuth. But in order to stop the trail of upcoming infanticides, Ritter shall have to confront himself before dealing with the forces of good and evil.",,,Emilio Portes
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/xejFBC19Nc7Xi1MiIvcf84ZCy2g.jpg,Knight of Cups,"Romance, Drama, Fantasy",1h 58m,56.0,"Rick is a screenwriter living in Los Angeles. While successful in his career, his life feels empty. Haunted and confused, he finds temporary solace in the decadent Hollywood excess that defines his existence. Women provide a distraction to his daily pain, and every encounter brings him closer to finding his place in the world.",566006.0,,Terrence Malick
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/pC6FB4fLIVRCpMzIbUf1xOVobmz.jpg,The Party,Comedy,1h 39m,73.0,"Hrundi V. Bakshi, an accident-prone actor from India, is accidentally put on the guest list for an upcoming party at the home of a Hollywood film producer. Unfortunately, from the moment he arrives, one thing after another goes wrong with compounding effect.",2900000.0,,Blake Edwards
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/iYNH3Re0JSypoYaWvZtERUnNaJL.jpg,Red Beard,Drama,3h 5m,81.0,"Aspiring to an easy job as personal physician to a wealthy family, Noboru Yasumoto is disappointed when his first post after medical school takes him to a small country clinic under the gruff doctor Red Beard. Yasumoto rebels in numerous ways, but Red Beard proves a wise and patient teacher. He gradually introduces his student to the unglamorous side of the profession, ultimately assigning him to care for a prostitute rescued from a local brothel.",,,Akira Kurosawa
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/fmpTnUKTcrpuxLSY23gQMUf9qu7.jpg,The Haunting,Horror,1h 52m,71.0,"Dr. Markway, doing research to prove the existence of ghosts, investigates Hill House, a large, eerie mansion with a lurid history of violent death and insanity.",,,Robert Wise
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/a8WoUk92OLHnU5sODmdGaOi5iaH.jpg,The Invisible Man,"Horror, Science Fiction",1h 11m,75.0,"Working in Dr. Cranley's laboratory, scientist Jack Griffin was always given the latitude to conduct some of his own experiments. His sudden departure, however, has Cranley's daughter Flora worried about him. Griffin has taken a room at the nearby Lion's Head Inn, hoping to reverse an experiment he conducted on himself that made him invisible. But the experimental drug has also warped his mind, making him aggressive and dangerous. He's prepared to do whatever it takes to restore his appearance.",,,James Whale
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/fzEb71u0HOucjdjcVoOqfCqOM0T.jpg,Aftermath,"Horror, Crime, Drama, Thriller",1h 54m,62.0,"Desperate to save their marriage, a young couple takes a deal to move into their dream home, but disturbing events reveal the house's troubled history.",,,Peter Winther
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/mtr1ztUkJs6jsYdzK3gBLsuffr4.jpg,Tabu,"Drama, Romance",2h,70.0,"Lisbon, Portugal, 2010. Pilar, a pious woman devoted to social causes, maintains a peculiar relationship with her neighbor Aurora, a temperamental old woman obsessed with gambling who lives tormented by a mysterious past.",,,Miguel Gomes
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/2Ypg0KhQfFYWILelvHGtSHHR0dk.jpg,The African Queen,"Romance, Adventure",1h 45m,73.0,"At the start of the First World War, in the middle of Africa’s nowhere, a gin soaked riverboat captain is persuaded by a strong-willed missionary to go down river and face-off a German warship.",10750000.0,,John Huston
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7eRiBonjI6PxlXIMGkzxtL2pvU6.jpg,Air Buddies,"Adventure, Comedy, Family",1h 20m,59.0,"Five puppies are shocked to find out that their parents, Buddy and Molly, have been abducted and face obstacles while trying to rescue them.",,,Robert Vince
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/tp4YiskOE7aciwfPomXuruGfxnY.jpg,Fighter in the Wind,"Action, Drama",2h 1m,71.0,"An account of karate competitor Choi Yeung-Eui who went to Japan after World War II to become a fighter pilot but found a very different path instead. He changed his name to Masutatsu Oyama and went across the country, defeating martial artists one after another. This film concentrates on the period when he is still young, and developing his famous karate style, Kyokushin.",6000000.0,,Yun-ho Yang
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jjs3hE3mQlVGTX3u5ZH2EJBJpf3.jpg,American Murder: The Family Next Door,Documentary,1h 23m,73.0,"Using raw, firsthand footage, this documentary examines the disappearance of Shanann Watts and her children, and the terrible events that followed.",,,Jenny Popplewell
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/i8ZD5LsBjwF45MsZ1nCClpvaOcn.jpg,Vampire in Brooklyn,"Comedy, Horror, Romance",1h 42m,51.0,"Detective Rita Veder is assigned to a baffling serial murder case. After examining the crime scene — a corpse-filled ship found adrift at sea — she meets Maximilian, a smooth-talking Caribbean playboy determined to romance her.",19800000.0,,Wes Craven
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/99t363dwsbQ6PXiz5lhGaKmzFCy.jpg,Ace High,"Western, Action, Comedy",2h 12m,65.0,"After Cacopoulos manages to save himself from being hung on a false charge, he robs Cat Stevens and Hutch Bessy of a lot of money and steals their horses. This results in a merry chase and Stevens and Bessy become unwilling allies in Cacopoulus' revenge against the people who deserted him and framed him to get their money back.",,,Giuseppe Colizzi
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/epl5pprGt04gAJI8lzbKy83XkbE.jpg,Dream Lover,"Drama, Mystery, Thriller",1h 43m,59.0,"Not long after they cross paths at an art gallery, architect Ray Reardon and hypnotically sensual Lena are married with children. But as strange incidents occur, Ray begins to realize he may not really know the woman he married.",,,Nicholas Kazan
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/ydC8ubFXQfkPJDhkduMhbE9mTz7.jpg,The Childe,"Action, Thriller, Drama",1h 58m,71.0,"Han, a Filipino-Korean boxer hits the final punch against his opponent at an illegal game. The opponent is knocked down, and Han returns home with a few dollars to pay for his mother's surgery. Although he is aware that he shouldn't, he strives to find his father, whom he saw in an old picture. Then, one day, Han rushes to the Kopino Support Center after receiving an unexpected phone call from Mr. Kim, and he follows those who came to pick him up on a board to Korea. Meanwhile, a mysterious child appears and a man keeps an eye on Han at the airport. Who or what is chasing him?",,,Park Hoon-jung
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/ib7SNOKqPKLyVXTjhuVJIglTC3E.jpg,The Spy Gone North,"Drama, History, Thriller",2h 18m,74.0,"South Korea, 1993. An agent of the National Intelligence Service is sent to Beijing to infiltrate a group of North Korean officials with the ultimate goal of obtaining information about their nuclear program.",17000000.0,3175.0,Yoon Jong-bin
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/lmutEJMIzRjGsJLzse6RNZ9TWYv.jpg,The Sweetest Thing,"Romance, Comedy",1h 24m,55.0,"Christina's love life is stuck in neutral. After years of avoiding the hazards of a meaningful relationship, one night while club-hopping with her girlfriends, she meets Peter, her perfect match. Fed up with playing games, she finally gets the courage to let her guard down and follow her heart, only to discover that Peter has suddenly left town. Accompanied by Courtney, she sets out to capture the one that got away.",68696770.0,,Roger Kumble
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/bNmuY9vOx1AEh3G8G1IUppFKAgj.jpg,Harriet,"Drama, History",2h 5m,73.0,"The extraordinary tale of Harriet Tubman's escape from slavery and transformation into one of America's greatest heroes. Her courage, ingenuity and tenacity freed hundreds of slaves and changed the course of history.",,,Kasi Lemmons
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/j0zfJkOfQr4DfcxjjeCVFjirKpu.jpg,Miami Supercops,"Action, Comedy",1h 36m,65.0,"In 1978, $20 million was stolen from a Detroit bank. One of the robbers was caught, one was found dead, and the third disappeared. The money was never found. Seven years later, the robber who was caught was released from jail. He immediately went to Miami, only to be found dead the next day. Now FBI agents Doug Bennet and Steve Forest have been called in to investigate the case while posing as Miami police officers. Somewhere in Miami the third robber is hiding with his $20 million, and he has a seven-year head start on the authorities.",,,Bruno Corbucci
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/rpsEci5qoJxUdTHFo5MHwhLDafV.jpg,Tunnel,"Thriller, Adventure",2h 6m,73.0,"A man is on his way home when the poorly constructed tunnel he is driving through collapses, leaving him trapped leaving himself for the unexpected whilst emergency services struggle to help.",1000000.0,52444295.0,Kim Seong-hun
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/ziWnXi2VyNDD9qPi5wmOuolOCIu.jpg,Hysteria,"Comedy, Romance",1h 40m,67.0,"Two doctors in Victorian England use manual stimulation of female genitalia to cure their patients' ills, leading to the invention of the vibrator.",9504139.0,,Jonah Lisa Dyer
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/1gyViKAIpy1jAcM3B17iXNbiHrh.jpg,Regarding Henry,"Romance, Drama",1h 48m,66.0,"Respected lawyer, Henry Turner survives a convenience-store shooting only to find he has lost his memory, and has serious speech and mobility issues. After also losing his job—where he no longer 'fits in'—his loving wife and daughter give him all their love and support.",43001500.0,,Mike Nichols
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/xWMGWlhRVVKd666QaBR7D7Hd7og.jpg,Under the Hawthorn Tree,"Drama, Romance",1h 53m,77.0,"The daughter of a right-winger, schoolgirl Jing Qiu is sent to the countryside for reeducation, and tasked to help write a textbook. There she meets Lao San, a young soldier with a bright future ahead. Despite the class divide and parental disapproval, romance blooms against turbulent times.",,,Zhang Yimou
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/6UICxESwvJbvRHdgT0jenH1xPmW.jpg,True Legend,"Action, Fantasy",1h 55m,66.0,"Su Qi-Er, a wealthy man living during the Qing Dynasty who loses his fortune and reputation as a result of a conspiracy against him. After being forced out onto the streets, Su dedicates his life to martial arts and reemerges as a patriotic hero known as the ""King of Beggars.""",20000000.0,,Yuen Woo-Ping
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/uUeLr12fYHvVPyjI3Hjr2fZ7NaK.jpg,Poker Face,"Thriller, Crime",1h 34m,55.0,"A yearly high-stakes poker game between childhood friends turns into chaos when the tech billionaire host unveils an elaborate scheme to seek revenge for the ways they've betrayed him over the years. But as his plans unfold, a group of thieves hatch plans of their own breaking into the mansion thinking it is empty. The old friends quickly band together and the years of playing the game help them win their way through a night of terror.",,,Russell Crowe
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/r82SdPhg4fnIcLt0ogIjQxqjdcO.jpg,Get Shorty,"Comedy, Thriller, Crime",1h 45m,65.0,"Chili Palmer is a Miami mobster who gets sent by his boss, the psychopathic ""Bones"" Barboni, to collect a bad debt from Harry Zimm, a Hollywood producer who specializes in cheesy horror films. When Chili meets Harry's leading lady, the romantic sparks fly. After pitching his own life story as a movie idea, Chili learns that being a mobster and being a Hollywood producer really aren't all that different.",115101622.0,,Barry Sonnenfeld
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/zRh7K4SV1xQ419m8gzGITak51vc.jpg,El Mariachi,"Action, Crime, Thriller, Western",1h 21m,67.0,"El Mariachi just wants to play his guitar and carry on the family tradition. Unfortunately, the town he tries to find work in has another visitor, a killer who carries his guns in a guitar case. The drug lord and his henchmen mistake el Mariachi for the killer, Azul, and chase him around town trying to kill him and get his guitar case.",2000000.0,,Robert Rodriguez
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/1hY6AUl92cL9GdZx031UWFiGETt.jpg,Re-Animator,"Science Fiction, Comedy, Horror",1h 26m,71.0,"Conducting clandestine experiments within the morgue at Miskatonic University, scientist Herbert West reveals to a fellow graduate student his groundbreaking work concerning the re-animation of fresh corpses.",2023414.0,,Stuart Gordon
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jC1PNXGET1ZZQyrJvdFhPfXdPP1.jpg,The Half of It,"Comedy, Romance, Drama",1h 44m,71.0,"Shy, straight-A student Ellie is hired by sweet but inarticulate jock Paul, who needs help wooing the most popular girl in school. But their new and unlikely friendship gets tricky when Ellie discovers she has feelings for the same girl.",,,Alice Wu
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/iFcSfoMu9hQIX4t0CxIkDJKgIES.jpg,The Lost Prince,"Fantasy, Adventure, Comedy",1h 41m,57.0,"Djibi lives alone with Sofia, his 8-year-old daughter. Every night, he invents a story to put him to sleep. When Sofia falls asleep, these extraordinary stories come to life somewhere in an imaginary world inhabited by knights, pirates and other dragons. In this world that belongs only to them, Sofia is always the princess to save, and the brave Prince is none other than Djibi himself. But 3 years later, the entry of Sofia to the college will mark the end of her childhood. To the despair of her father, she no longer needs her stories at night. On the one hand, Djibi will have to accept that his daughter will grow up and move away from him. On the other hand, in the World of Stories, the Prince will have to face the most epic of all his adventures. Find your destiny in a world where it no longer has a place.",,,Michel Hazanavicius
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/r7ZipEd9oHHVVXTcvbx3Sd3Tukv.jpg,Candy Land,"Horror, Thriller",1h 33m,61.0,"Remy, a seemingly naive and devout young woman, finds herself cast out from her religious cult. With no place to turn, she immerses herself into the underground world of truck stop sex workers. Under the watchful eye of their matriarch and an enigmatic local lawman, Remy navigates between her strained belief system and the code to find her true calling in life.",,,John Swab
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/nAEBc3g9bHAcF9whKFMfIxHxVwn.jpg,Short Cuts,"Drama, Comedy",3h 8m,72.0,"Many loosely connected characters cross paths in this film, based on the stories of Raymond Carver. Waitress Doreen Piggot accidentally runs into a boy with her car. Soon after walking away, the child lapses into a coma. While at the hospital, the boy's grandfather tells his son, Howard, about his past affairs. Meanwhile, a baker starts harassing the family when they fail to pick up the boy's birthday cake.",6110979.0,,Robert Altman
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/oBCnYEKcg1rMhr5JjDnrRpilvDd.jpg,Fitzcarraldo,"Drama, Adventure",2h 37m,76.0,"Fitzcarraldo is a dreamer who plans to build an opera house in Iquitos, in the Peruvian Amazon, so, in order to finance his project, he embarks on an epic adventure to collect rubber, a very profitable product, in a remote and unexplored region of the rainforest.",,,Werner Herzog
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/3FB9wKoPNkA4MSYRX9GnMqCp4td.jpg,Guys and Dolls,"Comedy, Crime, Romance",2h 30m,65.0,"Gambler Nathan Detroit has few options for the location of his big craps game. Needing $1,000 to pay a garage owner to host the game, Nathan bets Sky Masterson that Sky cannot get virtuous Sarah Brown out on a date. Despite some resistance, Sky negotiates a date with her in exchange for bringing people into her mission. Meanwhile, Nathan's longtime fiancée, Adelaide, wants him to go legit and marry her.",6874673.0,,Joseph L. Mankiewicz
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/f7poipkBYz3cBF0rMdzYtzVWtdO.jpg,How to Plan an Orgy in a Small Town,"Drama, Comedy",1h 42m,51.0,"In high school Cassie Cranston was slut-shamed out of the wholesome and repressed town of Beaver’s Ridge following a humiliating attempt at losing her virginity. Now, years later, a big city sex columnist, Cassie returns home to bury her mother and finds a chance for revenge when her prudish childhood nemesis insists she helps her old friends plan an orgy.",24532.0,,Jeremy Lalonde
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/svqlPJDCaKGSRFDk8a3zp19xjwf.jpg,Calm with Horses,"Drama, Crime",1h 40m,63.0,"In darkest rural Ireland, ex-boxer Douglas 'Arm' Armstrong has become the feared enforcer for the drug-dealing Devers family, whilst also trying to be a good father to his autistic five-year-old son, Jack. Torn between these two families, Arm's loyalties are truly tested when he is asked to kill for the first time.",,,Nick Rowland
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/qJ2H94PpXxZgiGGUNkyLSKZzm8u.jpg,Running with the Devil,"Crime, Drama, Thriller",1h 40m,54.0,A leader of a drug cartel sends his two toughest henchmen to investigate why a shipment was botched.,,,Jason Cabell
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/ggiozzxw9MlMIKqSN0wkM45uAYA.jpg,All Star Superman,"Science Fiction, Animation, Action, Adventure",1h 16m,68.0,"Lex Luthor enacts his plan to rid the world of Superman, once and for all. Succeeding with solar radiation poisoning, the Man of Steel is slowly dying. With what little times remains, the Last Son of Krypton must confront the revealing of his secret identity to Lois Lane and face Luthor in a final battle.",,,Jerry Siegel
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/bqIW5oE4WeHAvk1nh2Y6rfOLGrF.jpg,Black Sheep,Comedy,1h 27m,60.0,"When dignified Albert Donnelly runs for Governor, his team moves to keep his slow-witted and klutzy younger brother, Mike, out of the eye of the media. To baby-sit Mike, the campaign assigns sarcastic Steve, who gets the experience of a lifetime when he tries to take Mike out of town during the election.",32000000.0,,Penelope Spheeris
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/voImabKBh1yzuOj7jfpApHuTW1s.jpg,I'm for the Hippopotamus,"Action, Adventure, Comedy",1h 35m,68.0,"In Africa, Slim and Tom don't like it when a German tyrant starts selling all of the African wildlife to Canadian zoos. Slim and Tom must teach this guy a lesson by beating the hell out of him and his gang.",,,Italo Zingarelli
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/3bL6lLd6cyQ4JNT4ucqm4PICIVs.jpg,Elizabeth: The Golden Age,"Drama, History, Romance",1h 54m,67.0,"When Queen Elizabeth's reign is threatened by ruthless familial betrayal and Spain's invading army, she and her shrewd adviser must act to safeguard the lives of her people.",74237563.0,,Shekhar Kapur
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/rGDfwZHRMpY5R0ZkmaiHHvpYQKB.jpg,Body of Evidence,"Drama, Thriller, Romance",1h 41m,50.0,"When an elderly millionaire is found dead with cocaine in his system, his will leaves $8 million to Rebecca Carlson, who was having an affair with him. District attorney Robert Garrett decides to prosecute Rebecca, arguing that she deliberately engaged in wild sex with the old man to overexcite him and lead to his premature death. Defense attorney Frank Dulaney defends Rebecca in court while getting sucked into a dangerous affair with her.",38000000.0,,Uli Edel
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/87huhTOQijJy0pLhusZfest1MoZ.jpg,D.A.R.Y.L.,"Family, Science Fiction, Action",1h 40m,64.0,"Daryl is a normal 10-year-old boy in many ways. However, unbeknown to his foster parents and friends, Daryl is actually a government-created robot with superhuman reflexes and mental abilities. Even his name has a hidden meaning -- it's actually an acronym for Data Analyzing Robot Youth Life-form. When the organization that created him deems the ""super soldier"" experiment a failure and schedules Daryl to be disassembled, it is up to a few rogue scientists to help him escape.",7840873.0,,Simon Wincer
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/i5GbFCeZ0fG5xb2ta6B3yNgzIM7.jpg,Into the Grizzly Maze,"Action, Horror, Thriller",1h 34m,54.0,Two estranged brothers reunite at their childhood home in the Alaskan wild. They set out on a two-day hike and are stalked by an unrelenting grizzly bear.,,,J.R. Reher
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/8Fs29JYTOkDluTXgbvLRIaps6PO.jpg,The Thief of Bagdad,"Adventure, Fantasy, Romance",1h 46m,71.0,"When Prince Ahmad is blinded and cast out of Bagdad by the nefarious Jaffar, he joins forces with the scrappy thief Abu to win back his royal place, as well as the heart of a beautiful princess.",,,Tim Whelan
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/pBiCR1Rl2YX0tNXg38EFPGRytsS.jpg,Summer 1941,"Action, War",1h 52m,57.0,"Beginning of the Great Patriotic War. Lieutenant Adi Sharipov, together with his platoon, cover the retreat of the regimental headquarters and remain surrounded, behind enemy lines. The enemy drives the squad into the swamp. Fear of the unknown, despondency and doubt haunt the fighters until they realize that waiting and inaction will destroy the squad faster than enemy bullets.",,,Bekbolat Shekerov
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/xvpr3DsCJ0COoZa9FG7EnKwenz0.jpg,Echo Boomers,"Crime, Drama, Action",1h 34m,58.0,Five post grads figure the best way to get back at the unfair economy and live the life they've always wanted is to steal from the rich and give to themselves.,,,Seth Savoy
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/etH2pm1eMxEjY2dlltpQGLVspv.jpg,Summer of 85,"Romance, Drama",1h 41m,74.0,"What do you dream of when you're 16-years-old and in a seaside resort in Normandy in the 1980s? A best friend? A lifelong teen pact? Scooting off on adventures on a boat or a motorbike? Living life at breakneck speed? No. You dream of death. Because you can't get a bigger kick than dying. And that's why you save it till the very end. The summer holidays are just beginning, and this story recounts how Alexis grew into himself.",6900000.0,3600000.0,François Ozon
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wHuhFcsii1GkKPHVC1wpdvJ9Djs.jpg,Torpedo: U-235,"Action, War, Adventure",1h 50m,64.0,"World War II: Resistance fighters accept a suicide mission to deliver a stolen Nazi submarine carrying atomic uranium. Hunted by Hitler’s army, the crew must outwit the German Navy to bring the cargo safely to America.",,,Sven Huybrechts
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/dETDsjBNtWyzdrqi0DFSielMWk5.jpg,Ayla: The Daughter of War,"Drama, War, History",2h 5m,81.0,"In 1950, amidst the ravages of the Korean War, Sergeant Süleyman stumbles upon a a half-frozen little girl, with no parents and no help in sight and he risks his own life to save her, smuggling her into his army base and out of harm’s way.",4172781.0,,Can Ulkay
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/bQIsgvkGaKAgqkiRi1IOmb37dlm.jpg,On Your Mark,"Animation, Drama, Science Fiction, Music",7m,73.0,"Set in the future: Two men learn that a mysterious winged girl has been taken prisoner, and then decide that they must free her at any cost.",,,Hayao Miyazaki
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7XYykCIVegcVprrBUG16D6iYQe9.jpg,Pink Cadillac,"Action, Adventure, Comedy, Drama, Romance",2h 2m,54.0,A bounty hunter helps out the wife of a bail-jumper after her child is kidnapped by neo-Nazi types.,12100000.0,,Buddy Van Horn
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/fpYXvWGKPwk51UTk8hqo0qE13qk.jpg,Miss Meadows,Drama,1h 28m,58.0,"Miss Meadows is a school teacher with impeccable manners and grace. However, underneath the candy-sweet exterior hides a ruthless gun-toting vigilante who takes it upon herself to right the wrongs in the world by whatever means necessary. For Miss Meadows, bad behavior is simply unforgivable.",,,Karen Leigh Hopkins
https://media.themoviedb.org/t/p/w300_and_h450_bestv2/pLewUibOJLGISvMqB94mAMdjz2q.jpg,Poltergeist III,"Horror, Thriller",1h 38m,52.0,"Carol Anne has been sent to live with her Aunt and Uncle in an effort to hide her from the clutches of the ghostly Reverend Kane, but he tracks her down and terrorises her in her relatives' appartment in a tall glass building. Will he finally achieve his target and capture Carol Anne again, or will Tangina be able, yet again, to thwart him?",14144000.0,,Gary Sherman
